aid,publication_date,title,url,publisher,country,status,source_name
20190616012150621,2011-03-31T05:00:00Z,"Ex-AP reporter, bureau chief Whiting dies at 78",https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52H8-YFK1-JBGK-G3XG-00000-00&context=1516831,The Associated Press,"Democratic Republic of the Congo,Federal Republic of Nigeria\, Nigeria,Malaysia,Republic of Cote d'Ivoire\, Ivory Coast,Republic of Ghana\, Ghana,Republic of Indonesia\, Indonesia,Republic of Liberia\, Liberia,Republic of Singapore\, Singapore,Republic of South Africa\, South Africa,Republic of the Congo,United States",irrelevant,BulkLexisNexis
92855063,2011-03-26T07:06:45Z,"US recognizes Ouattara as rightful I.Coast leader 
    (AFP)",,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of France,United States",relevant,Web
93087438,2011-03-29T01:09:19Z,Situation in Cote d'Ivoire remains volatile: UN - Xinhua,,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of France,Republic of Liberia",relevant,Web
92850943,2011-03-26T05:02:11Z,US recognizes Ouattara as rightful I.Coast leader - The West Australian,,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of France,United States",relevant,Web
93922680,2011-04-06T03:19:02Z,Change in Ivory Coast - Irish Times,,,"Arab Republic of Egypt,Democratic Republic of the Congo,Federal Republic of Nigeria,Republic of Cameroon,Republic of Cote d'Ivoire,Republic of Liberia,Republic of Uganda,Republic of Zambia,Republic of Zimbabwe,Republic of the Congo",relevant,Web
94564104,2011-04-12T03:16:13Z,Oil falls to US$126 on Libya peace talks,,,"Federal Republic of Nigeria,Kingdom of Saudi Arabia,Libya,Portuguese Republic,United States",relevant,Web
98785931,2011-05-24T02:58:32Z,"Yemen security forces, tribal fighters clash in Sana",,,"Federal Republic of Nigeria,Republic of Burundi,Republic of Kenya,Republic of Yemen,Republic of the Sudan",relevant,Web
20140707085941062,2011-04-08T01:58:28.171Z,,http://www.lexusnexus.com/,,"Federal Republic of Nigeria,Islamic Republic of Iran,Libya,People's Democratic Republic of Algeria,Republic of Cote d'Ivoire,Republic of Tunisia,Republic of Zimbabwe,Somalia",relevant,LexisNexis
20140707093352080,2011-04-26T02:32:00.469Z,,http://www.lexusnexus.com/,,"Central African Republic,Federal Republic of Nigeria,Libya,People's Democratic Republic of Algeria,Republic of France,United Kingdom of Great Britain and Northern Ireland",relevant,LexisNexis
20140707093809682,2011-04-29T02:36:21.476Z,,http://www.lexusnexus.com/,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of France,Republic of Liberia",relevant,LexisNexis
20190330044209254,2011-03-19T05:00:00Z,"Unloved in the West, Kadhafi still has fans in Africa",https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52DR-93C1-JBV1-X152-00000-00&context=1516831,Agence France Presse - English,"Federal Republic of Nigeria\, Nigeria,Gabonese Republic\, Gabon,Libya,Republic of France\, France,Republic of Mali\, Mali,Republic of Niger\, Niger,Republic of Uganda\, Uganda,Republic of Zimbabwe\, Zimbabwe,United States",relevant,BulkLexisNexis
91303340,2011-03-12T22:27:28Z,Gbagbo forces go on killing spree in ICoast: rival - The West Australian,,,"Burkina Faso,Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of Senegal",relevant,Web
91216405,2011-03-11T22:57:43Z,Jonathan and 2011 elections - Nigeria Daily Independent,,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,United States",relevant,Web
92009389,2011-03-18T19:10:57Z,Africa continues nuclear power drive regardless of Fukushima,,,"Federal Republic of Germany,Federal Republic of Nigeria,Japan,Libya,Republic of France,Republic of Kenya,Republic of Namibia,Republic of Senegal,Republic of South Africa,Republic of Uganda",relevant,Web
92063708,2011-03-19T04:02:23Z,"Unloved in the West, Gaddafi still has fans in Africa - Hindustan Times",,,"Federal Republic of Nigeria,Gabonese Republic,Libya,Republic of France,Republic of Mali,Republic of Niger,Republic of Uganda,Republic of Zimbabwe,Union of the Comoros,United States",relevant,Web
92091377,2011-03-19T13:23:05Z,"Unloved in the West, Kadhafi still has fans in Africa - ABS CBN News",,,"Federal Republic of Nigeria,Gabonese Republic,Libya,Republic of France,Republic of Mali,Republic of Niger,Republic of Uganda,Republic of Zimbabwe,Union of the Comoros,United States",relevant,Web
95554980,2011-04-20T15:38:05Z,Cocoa tree as firewood: The fall of Nigeria (1) - Nigeria Daily Independent,,,Federal Republic of Nigeria,irrelevant,Web
99324653,2011-05-29T14:33:40Z,A Vuvuzela ban? No SA won't take it lying down - East African,,,"Federal Republic of Nigeria,Libya,People's Republic of China,Republic of India,Republic of South Africa",irrelevant,Web
20140707092223575,2011-04-20T02:21:26.477Z,,http://www.lexusnexus.com/,,"Federal Republic of Nigeria,Gabonese Republic,Libya,Republic of France,Republic of Mali,Republic of Niger,Republic of Uganda,Republic of Zimbabwe,Union of the Comoros,United States",relevant,LexisNexis
93801809,2011-04-05T03:17:15Z,Remembering Anthony Enahoro (2) - Nigeria Daily Independent,,,"Federal Republic of Nigeria,United Kingdom of Great Britain and Northern Ireland",relevant,Web
98556005,2011-05-20T10:34:53Z,Asia Eyes Burkina Faso - The Diplomat (blog),,,"Bangladesh,Burkina Faso,Federal Republic of Nigeria,People's Republic of China,Republic of Cote d'Ivoire,Republic of Equatorial Guinea,Republic of France,Republic of Mali,Republic of Singapore,Republic of Uzbekistan,Republic of the Sudan,Taiwan,United States",relevant,Web
98580160,2011-05-20T16:06:13Z,Nigeria: Strengthening the National Youth Service Corps,,,Federal Republic of Nigeria,relevant,Web
20190721033153441,2011-04-21T05:00:00Z,UPI NewsTrack TopNews,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52P0-9CC1-DY83-T4GN-00000-00&context=1516831,UPI (United Press International),"Federal Republic of Nigeria,Hong Kong Special Administrative Region,Japan,Macau Special Administrative Region,People's Republic of China,United States",relevant,BulkLexisNexis_v2
92061435,2011-03-19T03:02:02Z,"I.Coast's Gbagbo says open to talks, asks rivals to disarm - France24",,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of France,Republic of Guinea,Republic of Liberia,United States",relevant,Web
93801782,2011-04-05T03:17:15Z,Crude rises: On supply worries - Upstream Online,,,"Commonwealth of Australia,Federal Republic of Nigeria,Federative Republic of Brazil,Gabonese Republic,Islamic Republic of Iran,Italian Republic,Kingdom of Saudi Arabia,Libya,Republic of Finland,Republic of Peru,Republic of Yemen",relevant,Web
20140707102027159,2011-05-22T03:19:45.763Z,,http://www.lexusnexus.com/,,"Federal Republic of Nigeria,Hong Kong Special Administrative Region,Japan,Macau Special Administrative Region,People's Republic of China,United States",relevant,LexisNexis
97194511,2011-05-04T10:04:13Z,"Nigerian hip-hop, long a copy, grows into its own - Sacramento Bee",,,"Federal Republic of Nigeria,Malaysia,Republic of Ghana,Republic of South Africa,Republic of Uganda,United Kingdom of Great Britain and Northern Ireland,United States",irrelevant,Web
97191902,2011-05-04T09:58:53Z,"Nigerian hip-hop, long a copy, grows into its own - Morning Sentinel",,,"Federal Republic of Nigeria,Malaysia,Republic of Ghana,Republic of South Africa,Republic of Uganda,United Kingdom of Great Britain and Northern Ireland,United States",irrelevant,Web
98645250,2011-05-21T01:07:26Z,Reflecting on Chinua Achebe's Essay: â€œThe African Writer and the Biafran Causeâ€� - Ogaden Online,,,"Federal Democratic Republic of Ethiopia,Federal Republic of Nigeria,Republic of Senegal,Somalia,United Kingdom of Great Britain and Northern Ireland",relevant,Web
91536079,2011-03-15T07:10:28Z,Abidjan plunged into fear as gun battles rage - France24,,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire,Republic of France",relevant,Web
